"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"8","1985","6","Madhya Pradesh","Balaghat","20.3","6.1","300.49"
"8","1986","6","Madhya Pradesh","Balaghat","21.0","21.0","1000.0"
"8","1987","6","Madhya Pradesh","Balaghat","22.0","13.0","590.91"
"8","1988","6","Madhya Pradesh","Balaghat","22.5","16.6","737.78"
"8","1989","6","Madhya Pradesh","Balaghat","22.9","18.6","812.23"
"8","1990","6","Madhya Pradesh","Balaghat","23.8","22.7","953.78"
"8","1991","6","Madhya Pradesh","Balaghat","18.8","11.7","622.34"
"8","1992","6","Madhya Pradesh","Balaghat","19.1","13.5","706.81"
"8","1993","6","Madhya Pradesh","Balaghat","22.6","19.5","862.83"
"8","1994","6","Madhya Pradesh","Balaghat","26.7","24.8","928.84"
"8","1995","6","Madhya Pradesh","Balaghat","25.2","22.1","876.98"
"8","1996","6","Madhya Pradesh","Balaghat","15.6","14.3","916.67"
"8","1997","6","Madhya Pradesh","Balaghat","13.1","6.5","496.18"
"8","1998","6","Madhya Pradesh","Balaghat","19.1","14.1","738.22"
"8","1999","6","Madhya Pradesh","Balaghat","18.5","18.6","1005.41"
"8","2000","6","Madhya Pradesh","Balaghat","14.0","9.8","700.0"
"8","2001","6","Madhya Pradesh","Balaghat","16.0","14.6","912.5"
"8","2002","6","Madhya Pradesh","Balaghat","16.6","17.6","1060.24"
"8","2003","6","Madhya Pradesh","Balaghat","16.3","17.4","1067.48"
"8","2004","6","Madhya Pradesh","Balaghat","11.34","7.9","696.65"
"8","2005","6","Madhya Pradesh","Balaghat","16.58","15.84","955.37"
"8","2006","6","Madhya Pradesh","Balaghat","15.05","11.43","759.47"
"8","2007","6","Madhya Pradesh","Balaghat","14.7","13.2","897.96"
"8","2008","6","Madhya Pradesh","Balaghat","15.1","12.3","814.57"
"8","2009","6","Madhya Pradesh","Balaghat","14.7","19.5","1326.53"
"8","2010","6","Madhya Pradesh","Balaghat","15.1","22.9","1516.56"
"8","2011","6","Madhya Pradesh","Balaghat","22.7","29.8","1312.78"
"8","2012","6","Madhya Pradesh","Balaghat","18.32","23.72","1294.76"
"8","2013","6","Madhya Pradesh","Balaghat","17.52","22.85","1304.22"
"8","2014","6","Madhya Pradesh","Balaghat","38.0","56.0","1473.68"
"8","2015","6","Madhya Pradesh","Balaghat","20.0","27.0","1350.0"
"8","2016","6","Madhya Pradesh","Balaghat","35.0","64.0","1828.57"
"8","2017","6","Madhya Pradesh","Balaghat","55.56","138.12","2485.96"
"9","1966","6","Madhya Pradesh","Chhindwara","50.0","22.4","448.0"
"9","1967","6","Madhya Pradesh","Chhindwara","54.0","28.1","520.37"
"9","1968","6","Madhya Pradesh","Chhindwara","58.5","34.0","581.2"
"9","1969","6","Madhya Pradesh","Chhindwara","58.9","33.3","565.37"
"9","1970","6","Madhya Pradesh","Chhindwara","63.5","40.1","631.5"
"9","1971","6","Madhya Pradesh","Chhindwara","68.4","42.4","619.88"
"9","1972","6","Madhya Pradesh","Chhindwara","65.0","32.2","495.38"
"9","1973","6","Madhya Pradesh","Chhindwara","64.6","35.6","551.08"
"9","1974","6","Madhya Pradesh","Chhindwara","63.3","39.0","616.11"
"9","1975","6","Madhya Pradesh","Chhindwara","70.0","41.4","591.43"
"9","1976","6","Madhya Pradesh","Chhindwara","67.2","29.4","437.5"
"9","1977","6","Madhya Pradesh","Chhindwara","75.5","37.3","494.04"
"9","1978","6","Madhya Pradesh","Chhindwara","72.5","29.7","409.66"
"9","1979","6","Madhya Pradesh","Chhindwara","70.1","31.9","455.06"
"9","1980","6","Madhya Pradesh","Chhindwara","63.0","28.1","446.03"
"9","1981","6","Madhya Pradesh","Chhindwara","73.0","60.3","826.03"
"9","1982","6","Madhya Pradesh","Chhindwara","71.8","89.5","1246.52"
"9","1983","6","Madhya Pradesh","Chhindwara","80.6","123.1","1527.3"
"9","1984","6","Madhya Pradesh","Chhindwara","82.7","101.9","1232.16"
"9","1985","6","Madhya Pradesh","Chhindwara","85.7","120.0","1400.23"
"9","1986","6","Madhya Pradesh","Chhindwara","67.0","95.0","1417.91"
"9","1987","6","Madhya Pradesh","Chhindwara","80.0","103.0","1287.5"
"9","1988","6","Madhya Pradesh","Chhindwara","78.6","110.3","1403.31"
"9","1989","6","Madhya Pradesh","Chhindwara","65.1","86.8","1333.33"
"9","1990","6","Madhya Pradesh","Chhindwara","81.2","137.0","1687.19"
"9","1991","6","Madhya Pradesh","Chhindwara","56.5","58.5","1035.4"
"9","1992","6","Madhya Pradesh","Chhindwara","55.6","90.9","1634.89"
"9","1993","6","Madhya Pradesh","Chhindwara","77.6","152.2","1961.34"
"9","1994","6","Madhya Pradesh","Chhindwara","91.4","201.8","2207.88"
"9","1995","6","Madhya Pradesh","Chhindwara","85.7","134.7","1571.76"
"9","1996","6","Madhya Pradesh","Chhindwara","88.2","158.1","1792.52"
"9","1997","6","Madhya Pradesh","Chhindwara","90.4","86.7","959.07"
"9","1998","6","Madhya Pradesh","Chhindwara","102.4","175.4","1712.89"
"9","1999","6","Madhya Pradesh","Chhindwara","104.2","272.7","2617.08"
"9","2000","6","Madhya Pradesh","Chhindwara","61.5","92.9","1510.57"
"9","2001","6","Madhya Pradesh","Chhindwara","59.8","84.9","1419.73"
"9","2002","6","Madhya Pradesh","Chhindwara","71.4","105.1","1471.99"
"9","2003","6","Madhya Pradesh","Chhindwara","84.2","170.2","2021.38"
"9","2004","6","Madhya Pradesh","Chhindwara","84.26","145.57","1727.63"
"9","2005","6","Madhya Pradesh","Chhindwara","91.94","139.56","1517.95"
"9","2006","6","Madhya Pradesh","Chhindwara","105.95","198.97","1877.96"
"9","2007","6","Madhya Pradesh","Chhindwara","110.7","223.4","2018.07"
"9","2008","6","Madhya Pradesh","Chhindwara","82.8","175.2","2115.94"
"9","2009","6","Madhya Pradesh","Chhindwara","111.1","425.2","3827.18"
"9","2010","6","Madhya Pradesh","Chhindwara","114.5","388.9","3396.51"
"9","2011","6","Madhya Pradesh","Chhindwara","122.1","278.84","2283.7"
"9","2012","6","Madhya Pradesh","Chhindwara","138.57","438.74","3166.2"
"9","2013","6","Madhya Pradesh","Chhindwara","146.14","332.52","2275.35"
"9","2014","6","Madhya Pradesh","Chhindwara","155.0","455.0","2935.48"
"9","2015","6","Madhya Pradesh","Chhindwara","165.0","636.0","3854.55"
"9","2016","6","Madhya Pradesh","Chhindwara","179.0","578.0","3229.05"
"9","2017","6","Madhya Pradesh","Chhindwara","181.0","619.2","3420.99"
"10","1966","6","Madhya Pradesh","Narsinghpur","24.0","14.0","583.33"
"10","1967","6","Madhya Pradesh","Narsinghpur","37.0","25.0","675.68"
"10","1968","6","Madhya Pradesh","Narsinghpur","44.9","38.0","846.33"
"10","1969","6","Madhya Pradesh","Narsinghpur","46.2","39.9","863.64"
"10","1970","6","Madhya Pradesh","Narsinghpur","51.3","52.0","1013.65"
"10","1971","6","Madhya Pradesh","Narsinghpur","44.5","40.2","903.37"
"10","1972","6","Madhya Pradesh","Narsinghpur","41.7","39.8","954.44"
"10","1973","6","Madhya Pradesh","Narsinghpur","39.6","41.4","1045.45"
"10","1974","6","Madhya Pradesh","Narsinghpur","37.6","48.4","1287.23"
"10","1975","6","Madhya Pradesh","Narsinghpur","40.3","41.7","1034.74"
"10","1976","6","Madhya Pradesh","Narsinghpur","39.2","38.8","989.8"
"10","1977","6","Madhya Pradesh","Narsinghpur","40.0","33.1","827.5"
"10","1978","6","Madhya Pradesh","Narsinghpur","41.0","45.1","1100.0"
"10","1979","6","Madhya Pradesh","Narsinghpur","36.4","22.5","618.13"
"10","1980","6","Madhya Pradesh","Narsinghpur","35.4","46.5","1313.56"
"10","1981","6","Madhya Pradesh","Narsinghpur","34.7","61.5","1772.33"
"10","1982","6","Madhya Pradesh","Narsinghpur","36.2","53.9","1488.95"
"10","1983","6","Madhya Pradesh","Narsinghpur","38.7","53.2","1374.68"
"10","1984","6","Madhya Pradesh","Narsinghpur","41.0","68.4","1668.29"
"10","1985","6","Madhya Pradesh","Narsinghpur","39.4","63.2","1604.06"
"10","1986","6","Madhya Pradesh","Narsinghpur","38.0","63.0","1657.89"
"10","1987","6","Madhya Pradesh","Narsinghpur","43.0","71.0","1651.16"
"10","1988","6","Madhya Pradesh","Narsinghpur","45.3","83.2","1836.64"
"10","1989","6","Madhya Pradesh","Narsinghpur","46.2","80.2","1735.93"
"10","1990","6","Madhya Pradesh","Narsinghpur","52.1","112.9","2166.99"
"10","1991","6","Madhya Pradesh","Narsinghpur","54.0","134.5","2490.74"
"10","1992","6","Madhya Pradesh","Narsinghpur","56.9","146.1","2567.66"
"10","1993","6","Madhya Pradesh","Narsinghpur","62.0","161.6","2606.45"
"10","1994","6","Madhya Pradesh","Narsinghpur","62.5","181.8","2908.8"
"10","1995","6","Madhya Pradesh","Narsinghpur","60.4","160.5","2657.28"
"10","1996","6","Madhya Pradesh","Narsinghpur","59.6","176.8","2966.44"
"10","1997","6","Madhya Pradesh","Narsinghpur","88.4","120.3","1360.86"
"10","1998","6","Madhya Pradesh","Narsinghpur","90.4","163.3","1806.42"
"10","1999","6","Madhya Pradesh","Narsinghpur","81.5","259.4","3182.82"
"10","2000","6","Madhya Pradesh","Narsinghpur","77.3","252.8","3270.38"
"10","2001","6","Madhya Pradesh","Narsinghpur","67.7","216.4","3196.46"
"10","2002","6","Madhya Pradesh","Narsinghpur","62.5","170.6","2729.6"
"10","2003","6","Madhya Pradesh","Narsinghpur","60.5","181.7","3003.31"
"10","2004","6","Madhya Pradesh","Narsinghpur","59.19","168.94","2854.2"
"10","2005","6","Madhya Pradesh","Narsinghpur","54.52","161.66","2965.15"
"10","2006","6","Madhya Pradesh","Narsinghpur","53.07","151.93","2862.82"
"10","2007","6","Madhya Pradesh","Narsinghpur","55.0","157.5","2863.64"
"10","2008","6","Madhya Pradesh","Narsinghpur","62.3","189.7","3044.94"
"10","2009","6","Madhya Pradesh","Narsinghpur","65.1","169.4","2602.15"
"10","2010","6","Madhya Pradesh","Narsinghpur","68.8","226.9","3297.96"
"10","2011","6","Madhya Pradesh","Narsinghpur","63.6","253.2","3981.13"
"10","2012","6","Madhya Pradesh","Narsinghpur","82.0","240.82","2936.83"
"10","2013","6","Madhya Pradesh","Narsinghpur","93.17","198.02","2125.36"
"10","2014","6","Madhya Pradesh","Narsinghpur","94.0","305.0","3244.68"
"10","2015","6","Madhya Pradesh","Narsinghpur","95.0","388.0","4084.21"
"10","2016","6","Madhya Pradesh","Narsinghpur","100.0","404.0","4040.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","92.0","320.71","3485.98"
"11","1966","6","Madhya Pradesh","Seoni / Shivani","63.0","29.0","460.32"
"11","1967","6","Madhya Pradesh","Seoni / Shivani","72.0","28.0","388.89"
"11","1968","6","Madhya Pradesh","Seoni / Shivani","87.9","38.0","432.31"
"11","1969","6","Madhya Pradesh","Seoni / Shivani","90.3","35.4","392.03"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","87.5","33.6","384.0"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","86.7","37.3","430.22"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","79.4","40.2","506.3"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","67.9","25.8","379.97"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","63.4","36.1","569.4"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","71.6","37.2","519.55"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","67.1","18.9","281.67"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","79.7","21.3","267.25"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","81.3","40.0","492.0"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","75.1","28.6","380.83"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","77.6","33.4","430.41"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","78.2","42.7","546.04"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","78.4","34.8","443.88"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","83.4","62.5","749.4"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","81.3","39.2","482.16"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","83.9","45.7","544.7"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","76.0","45.0","592.11"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","80.0","44.0","550.0"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","80.9","41.2","509.27"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","83.1","51.1","614.92"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","88.1","58.8","667.42"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","50.9","29.1","571.71"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","58.9","38.8","658.74"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","82.0","71.7","874.39"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","94.8","84.2","888.19"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","83.7","72.3","863.8"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","87.9","76.8","873.72"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","91.2","40.3","441.89"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","94.5","71.4","755.56"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","104.6","95.0","908.22"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","85.5","52.1","609.36"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","95.7","83.1","868.34"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","96.5","78.8","816.58"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","98.7","93.1","943.26"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","93.0","77.7","835.48"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","103.03","91.15","884.69"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","104.72","101.31","967.44"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","110.5","93.4","845.25"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","103.1","90.1","873.91"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","108.8","90.5","831.8"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","111.7","102.1","914.06"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","115.6","127.5","1102.94"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","132.11","374.26","2832.94"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","153.28","346.04","2257.57"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","99.0","286.0","2888.89"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","115.0","277.0","2408.7"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","151.0","445.0","2947.02"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","200.72","523.88","2610.0"
"12","1966","6","Madhya Pradesh","Mandla","30.0","11.0","366.67"
"12","1967","6","Madhya Pradesh","Mandla","51.0","34.0","666.67"
"12","1968","6","Madhya Pradesh","Mandla","53.7","39.0","726.26"
"12","1969","6","Madhya Pradesh","Mandla","56.1","33.6","598.93"
"12","1970","6","Madhya Pradesh","Mandla","57.0","48.4","849.12"
"12","1971","6","Madhya Pradesh","Mandla","62.4","50.1","802.88"
"12","1972","6","Madhya Pradesh","Mandla","64.2","48.5","755.45"
"12","1973","6","Madhya Pradesh","Mandla","69.3","48.6","701.3"
"12","1974","6","Madhya Pradesh","Mandla","69.6","57.6","827.59"
"12","1975","6","Madhya Pradesh","Mandla","72.1","53.7","744.8"
"12","1976","6","Madhya Pradesh","Mandla","54.7","21.8","398.54"
"12","1977","6","Madhya Pradesh","Mandla","73.6","50.7","688.86"
"12","1978","6","Madhya Pradesh","Mandla","90.4","74.3","821.9"
"12","1979","6","Madhya Pradesh","Mandla","54.5","22.4","411.01"
"12","1980","6","Madhya Pradesh","Mandla","78.6","63.4","806.62"
"12","1981","6","Madhya Pradesh","Mandla","78.9","70.6","894.8"
"12","1982","6","Madhya Pradesh","Mandla","78.9","46.0","583.02"
"12","1983","6","Madhya Pradesh","Mandla","85.1","65.4","768.51"
"12","1984","6","Madhya Pradesh","Mandla","58.7","44.5","758.09"
"12","1985","6","Madhya Pradesh","Mandla","84.5","45.2","534.91"
"12","1986","6","Madhya Pradesh","Mandla","82.0","63.0","768.29"
"12","1987","6","Madhya Pradesh","Mandla","99.0","81.0","818.18"
"12","1988","6","Madhya Pradesh","Mandla","76.9","41.2","535.76"
"12","1989","6","Madhya Pradesh","Mandla","67.8","56.0","825.96"
"12","1990","6","Madhya Pradesh","Mandla","85.0","63.7","749.41"
"12","1991","6","Madhya Pradesh","Mandla","64.7","33.6","519.32"
"12","1992","6","Madhya Pradesh","Mandla","66.1","38.6","583.96"
"12","1993","6","Madhya Pradesh","Mandla","78.9","73.0","925.22"
"12","1994","6","Madhya Pradesh","Mandla","83.9","75.5","899.88"
"12","1995","6","Madhya Pradesh","Mandla","84.4","59.1","700.24"
"12","1996","6","Madhya Pradesh","Mandla","84.6","63.4","749.41"
"12","1997","6","Madhya Pradesh","Mandla","76.9","27.1","352.41"
"12","1998","6","Madhya Pradesh","Mandla","124.13","64.0","515.59"
"12","1999","6","Madhya Pradesh","Mandla","86.9","61.6","708.86"
"12","2000","6","Madhya Pradesh","Mandla","56.1","21.9","390.37"
"12","2001","6","Madhya Pradesh","Mandla","67.9","49.8","733.43"
"12","2002","6","Madhya Pradesh","Mandla","62.1","39.6","637.68"
"12","2003","6","Madhya Pradesh","Mandla","65.0","48.7","749.23"
"12","2004","6","Madhya Pradesh","Mandla","62.8","50.65","806.53"
"12","2005","6","Madhya Pradesh","Mandla","62.66","44.85","715.77"
"12","2006","6","Madhya Pradesh","Mandla","63.47","44.02","693.56"
"12","2007","6","Madhya Pradesh","Mandla","58.8","40.2","683.67"
"12","2008","6","Madhya Pradesh","Mandla","60.0","46.0","766.67"
"12","2009","6","Madhya Pradesh","Mandla","61.5","42.1","684.55"
"12","2010","6","Madhya Pradesh","Mandla","45.2","32.7","723.45"
"12","2011","6","Madhya Pradesh","Mandla","68.0","51.3","754.41"
"12","2012","6","Madhya Pradesh","Mandla","71.01","115.32","1624.0"
"12","2013","6","Madhya Pradesh","Mandla","74.83","127.02","1697.45"
"12","2014","6","Madhya Pradesh","Mandla","143.0","198.0","1384.62"
"12","2015","6","Madhya Pradesh","Mandla","90.0","173.0","1922.22"
"12","2016","6","Madhya Pradesh","Mandla","98.0","270.0","2755.1"
"12","2017","6","Madhya Pradesh","Mandla","90.0","228.0","2533.33"
"13","1966","6","Madhya Pradesh","Sagar","209.0","68.0","325.36"
"13","1967","6","Madhya Pradesh","Sagar","218.0","157.0","720.18"
"13","1968","6","Madhya Pradesh","Sagar","254.6","162.0","636.29"
"13","1969","6","Madhya Pradesh","Sagar","273.2","159.7","584.55"
"13","1970","6","Madhya Pradesh","Sagar","270.5","172.4","637.34"
"13","1971","6","Madhya Pradesh","Sagar","275.0","221.5","805.45"
"13","1972","6","Madhya Pradesh","Sagar","273.1","185.1","677.77"
"13","1973","6","Madhya Pradesh","Sagar","246.6","188.2","763.18"
"13","1974","6","Madhya Pradesh","Sagar","219.7","172.3","784.25"
"13","1975","6","Madhya Pradesh","Sagar","251.5","197.7","786.08"
"13","1976","6","Madhya Pradesh","Sagar","247.4","131.4","531.12"
"13","1977","6","Madhya Pradesh","Sagar","261.5","209.9","802.68"
"13","1978","6","Madhya Pradesh","Sagar","271.6","227.1","836.16"
"13","1979","6","Madhya Pradesh","Sagar","217.6","175.3","805.61"
"13","1980","6","Madhya Pradesh","Sagar","228.2","154.2","675.72"
"13","1981","6","Madhya Pradesh","Sagar","242.2","235.6","972.75"
"13","1982","6","Madhya Pradesh","Sagar","249.7","232.7","931.92"
"13","1983","6","Madhya Pradesh","Sagar","263.2","238.2","905.02"
"13","1984","6","Madhya Pradesh","Sagar","266.6","194.7","730.31"
"13","1985","6","Madhya Pradesh","Sagar","267.5","246.3","920.75"
"13","1986","6","Madhya Pradesh","Sagar","233.0","164.0","703.86"
"13","1987","6","Madhya Pradesh","Sagar","247.0","247.0","1000.0"
"13","1988","6","Madhya Pradesh","Sagar","251.1","157.7","628.04"
"13","1989","6","Madhya Pradesh","Sagar","249.0","197.9","794.78"
"13","1990","6","Madhya Pradesh","Sagar","240.6","239.5","995.43"
"13","1991","6","Madhya Pradesh","Sagar","238.1","192.5","808.48"
"13","1992","6","Madhya Pradesh","Sagar","238.0","215.3","904.62"
"13","1993","6","Madhya Pradesh","Sagar","240.9","260.2","1080.12"
"13","1994","6","Madhya Pradesh","Sagar","229.4","245.3","1069.31"
"13","1995","6","Madhya Pradesh","Sagar","217.6","251.3","1154.87"
"13","1996","6","Madhya Pradesh","Sagar","256.2","300.1","1171.35"
"13","1997","6","Madhya Pradesh","Sagar","232.8","241.1","1035.65"
"13","1998","6","Madhya Pradesh","Sagar","262.1","328.1","1251.81"
"13","1999","6","Madhya Pradesh","Sagar","228.6","264.9","1158.79"
"13","2000","6","Madhya Pradesh","Sagar","200.6","155.2","773.68"
"13","2001","6","Madhya Pradesh","Sagar","190.0","205.7","1082.63"
"13","2002","6","Madhya Pradesh","Sagar","140.7","115.1","818.05"
"13","2003","6","Madhya Pradesh","Sagar","161.8","183.7","1135.35"
"13","2004","6","Madhya Pradesh","Sagar","163.78","173.09","1056.84"
"13","2005","6","Madhya Pradesh","Sagar","163.78","174.65","1066.37"
"13","2006","6","Madhya Pradesh","Sagar","163.7","172.58","1054.25"
"13","2007","6","Madhya Pradesh","Sagar","139.6","131.8","944.13"
"13","2008","6","Madhya Pradesh","Sagar","150.1","188.2","1253.83"
